x,y,vx,vy
409.96889449557744,223.13910405112983,-0.9161733131813471,-0.4007823102562202
415.49784159094406,225.55775580433453,-0.9161733131813471,-0.4007823102562202
419.6280044883081,227.3645059070986,-0.9161733131813471,-0.4007823102562202
